51348576263,bae,268,123
51348577104,bgf,5,308
51348600891,add,35,74
51348605741,cee,232,6
51348615259,ebf,248,159
51348645814,gab,276,37
51348658480,deb,221,80
51348693789,cgg,29,77
51348699146,ggg,202,45
51348728727,cbe,39,259
51348758682,cgc,63,428
51348788240,bgg,296,47
51348799849,fca,172,159
51348802523,acf,220,317
51348843251,fdb,261,255
51348846070,cgf,141,191
51348860752,fge,65,170
51348890949,fcg,177,161
51348891454,eeb,18,176
51348914286,bad,230,308
51348938215,cdd,254,181
51348993444,cfa,84,113
51349002049,dad,259,166
51349009156,bab,166,52
51349033195,bbg,91,391
51349035464,bda,66,283
51349061493,gbd,237,128
51349062885,gfe,251,95
51349070115,ffg,96,110
51349072544,eag,290,213
51349076655,dde,1,87
51349086931,bbb,269,246
51349093140,aae,114,88
51349093219,gfb,77,15
51349095290,gea,90,81
51349113752,acg,126,16
51349143855,dfd,153,219
51349159070,ddd,269,55
51349161540,acc,81,196
51349203059,agd,291,163
51349206586,gdc,115,66
51349256536,fba,239,63
51349260005,dbe,37,58
51349280049,cga,216,458
51349283841,aag,108,5
51349286487,cga,90,421
51349289386,efc,158,144
51349332541,fgd,119,478
51349335501,gec,1,33
51349402342,ebe,3,490
51349430030,aeb,167,221
51349430620,gfe,257,103
51349437932,eac,172,205
51349462005,adg,283,378
51349467255,cab,183,209
51349479519,cea,146,246
51349484050,bcg,290,191
51349511023,bdd,119,69
51349542354,ccf,74,149
51349543394,def,133,46
51349556235,efc,118,125
51349625591,fgf,50,330
51349662132,fde,265,94
51349676121,aba,284,69
51349684110,efg,288,44
51349685687,eed,53,174
51349698075,dca,114,102
51349709197,ccd,275,102
51349710573,gbc,50,349
51349725679,dfb,52,280
51349736878,dgc,204,457
51349786972,cbf,25,113
51349798259,ced,274,82
51349827266,dda,131,35
51349838294,edc,278,95
51349850919,fdd,295,279
51349856309,add,259,85
51349869808,bgc,49,109
51349875105,acg,187,13
51349877771,agg,143,26
51349890435,eab,234,277
51349950123,ecc,30,540
51349953494,fda,125,272
51350020531,eag,94,240
51350031157,fff,145,61
51350063682,gfb,158,17
51350087174,efa,16,188
51350146162,gbe,99,5
51350151988,cdc,121,159
51350165944,aag,236,5
51350165964,bdc,256,144
51350181175,efa,18,189
51350187407,baf,11,81
51350205139,fdf,10,278
51350206082,ade,108,158
51350215942,dag,160,139
51350253862,eaf,46,155
51350261513,fbe,74,5
51350290799,bce,51,52
51350296131,ege,151,181
51350309937,afb,221,124
51350311772,fcf,82,62
51350320465,ace,23,26
51350325739,aga,209,23
51350328665,bgd,66,159
51350346567,gcc,10,25
51350358647,gfa,287,24
51350359191,fdg,124,42
51350386774,cef,42,334
51350404306,cda,51,26
51350417727,dbd,258,93
51350429252,ggb,266,154
51350432263,afb,135,126
51350451332,ece,209,164
51350456032,fbd,152,188
51350456883,cac,254,109
51350461758,fcc,210,5
51350469403,bgf,43,308
51350504842,cfc,143,305
51350505087,cbd,219,40
51350527763,fff,129,51
51350528997,dcc,56,72
51350536448,ebb,226,166
51350553318,gfa,258,24
51350576020,bee,23,113
51350604609,deg,73,97
51350607097,dgg,90,116
51350613381,dec,9,61
51350635377,dea,2,134
51350652211,ced,76,93
51350664743,efd,198,135
51350683846,cfg,265,158
51350699137,fee,146,5
51350727593,eec,73,17
51350732016,agb,184,121
51350738733,cbd,295,37
51350749786,fdc,112,67
51350758611,bcf,99,97
51350771083,ecf,242,51
51350790055,cgb,97,238
51350795569,cge,10,10
51350807662,dcf,174,5
51350813292,gab,33,33
51350814320,ecb,55,39
51350825653,eae,115,144
51350860388,gdf,53,111
51350865991,adf,65,208
51350870131,deg,200,99
51350889589,cbc,167,73
51350890745,dba,119,32
51350894427,bfd,81,5
51350900870,ggf,19,20
51350971212,dff,118,112
51350975040,bba,265,242
51350984494,gga,10,153
51350999476,dfc,196,22
51351002240,gfc,48,221
51351021437,gaa,13,206
51351042459,dbb,123,228
51351059541,edb,210,5
51351062823,cdc,111,128
51351069708,egb,197,245
51351082107,gbf,190,184
51351090160,dge,196,290
51351090795,gaf,34,94
51351096092,ggf,149,17
51351097334,dfa,187,32
51351106051,aef,120,5
51351118435,gde,158,140
51351121447,caf,66,38
51351134472,ebd,149,115
51351158523,eba,288,141
51351170155,fbe,254,5
51351184683,gdc,9,54
51351189627,bdc,141,126
51351203457,bcg,118,212
51351221961,aac,216,288
51351227900,efg,15,50
51351232683,dfa,285,36
51351242315,fab,265,225
51351251577,fbf,139,116
51351268932,bcd,15,30
51351294521,abe,255,82
51351297767,geb,4,176
51351303802,ged,272,5
51351332061,edg,188,40
51351360512,fab,193,265
51351367691,gdg,107,49
51351377878,ddf,12,143
51351421354,bab,95,47
51351436481,edf,83,79
51351440280,eec,24,17
51351444660,fcb,156,291
51351452728,cec,217,70
51351497188,dee,227,207
51351532224,gaa,272,234
51351535877,edd,45,108
51351543174,gcc,149,23
51351556908,deb,234,73
51351557111,abc,219,272
51351590079,bcf,143,82
51351598851,agc,83,84
51351624822,gga,21,180
51351628969,ccd,212,83
51351629800,ebb,5,136
51351653747,faf,87,94
51351689186,afc,288,142
51351699759,eed,194,179
51351701419,abg,283,16
51351718955,ada,103,30
51351735292,abb,50,6
51351735292,bbg,230,437
51351740531,gbg,168,224
51351745880,ged,128,5
51351747669,gge,295,10
51351786790,ffb,63,20
51351815402,ccb,160,15
51351829068,geg,124,307
51351833692,egg,171,334
51351863934,cae,135,74
51351895623,ecg,20,41
51351955383,aaf,148,100
51351963942,aad,127,51
51351986496,bfe,38,201
51351997167,aec,283,22
51352010224,edb,209,5
51352016371,gbg,148,201
51352017290,ebg,199,184
51352045532,fgc,143,5
51352064874,ffd,71,101
51352070244,acf,153,320
51352072228,dgf,40,234
51352093700,dab,272,165
51352103126,dbg,254,169
51352108764,fae,136,211
51352112424,cag,157,100
51352124653,feb,129,10
51352152906,dcg,210,37
51352187189,aed,168,95
51352192528,afe,130,37
51352205494,gee,236,5
51352215878,fgf,23,386
51352220097,ggd,66,46
51352236309,dea,240,121
51352249040,dcd,201,567
51352256370,cfc,14,286
51352259383,gbe,22,5
51352300502,aca,172,154
51352319323,fge,50,168
51352333130,fga,202,426
51352337515,cgb,61,264
51352349242,bcf,257,70
51352365496,fec,103,165
51352374520,cca,102,145
51352407896,gaf,93,76
51352426343,bfd,20,5
51352429257,gfc,47,198
51352433938,dcd,119,572
51352437494,ffe,152,140
51352459150,gee,99,5
51352486201,cbg,36,97
51352493077,bba,6,249
51352516990,daa,193,175
51352525468,fag,58,389
51352577126,gdb,184,198
51352611589,gdd,40,6
51352627383,gcd,62,14
51352630792,aeg,54,414
51352696474,fcf,24,50
51352698525,dfc,125,18
51352714035,gde,72,130
51352715749,aae,147,93
51352785628,acb,36,273
51352791666,dcb,194,318
51352791940,fgb,132,27
51352794680,bef,282,33
51352796786,fbb,171,124
51352801094,dfa,237,29
51352808805,caf,72,31
51352813844,egf,117,38
51352821327,beb,268,190
51352821629,dde,181,100
51352824766,dcc,286,71
51352849912,cda,100,20
51352896310,aee,184,71
51352930411,dgd,78,270
51352936360,dcg,44,39
51352960440,eda,86,160
51352965579,fca,259,187
51352972244,baa,37,11
51352979604,fbc,41,100
51352980021,eeg,140,125
51352991252,fag,239,369
51352992523,ega,233,197
51352998512,ede,239,74
51353036134,bfc,239,303
51353074348,geg,213,365
51353087086,ffc,227,165
51353100546,eea,276,148
51353105658,ccg,214,11
51353123789,gac,186,140
51353131997,caa,239,158
51353132267,fgf,105,328
51353139760,cfc,60,245
51353160320,gag,164,163
51353177792,adb,241,98
51353211867,bbd,158,19
51353242729,cee,214,6
51353244086,bdb,53,23
51353257898,eef,290,261
51353259080,gfd,173,118
51353271608,efe,109,180
51353280850,ccg,261,12
51353290712,cfe,278,78
51353305820,acd,180,202
51353312015,gaa,79,255
51353315753,bbf,94,368
51353316186,gff,254,26
51353338163,fgd,109,540
51353347529,cfd,186,173
51353357984,gge,152,10
51353366775,aea,212,25
51353369075,abe,153,94
51353401690,fcb,215,285
51353410438,dfg,262,27
51353414997,eda,223,166
51353419289,cac,26,92
51353425033,adf,45,239
51353446327,bdd,132,56
51353453942,adc,47,55
51353467813,eca,21,223
51353468761,gcf,294,217
51353474837,gcg,106,167
51353574923,bec,251,407
51353580396,feg,212,93
51353595058,cca,248,152
51353631801,fee,106,5
51353638788,aaa,225,170
51353644881,cae,17,74
51353645237,bac,281,131
51353650613,aff,87,65
51353677420,aaf,66,101
51353700241,bgb,98,40
51353706889,gaf,63,78
51353735109,def,115,51
51353776387,fdd,56,304
51353791397,cad,281,235
51353801624,fce,187,19
51353834149,afg,153,281
51353849412,bcc,29,41
51353869390,gaa,296,270
51353883670,abd,201,120
51353936604,ecb,217,36
51353947200,agf,153,213
51353964502,dee,89,196
51353970561,acd,200,212
51353972056,eag,213,218
51353974798,adg,72,321
51353981612,gcg,135,187
51353995224,ggg,106,36
51353995294,egd,76,88
51354027438,dce,166,52
51354030780,gca,3,14
51354035866,dcf,157,5
51354042995,bbc,196,88
51354103088,cge,18,8
51354108126,bgg,110,40
51354114085,fed,270,122
51354117314,aba,225,71
51354122990,ead,267,94
51354183452,gba,292,109
51354187908,ege,76,161
51354198372,ceg,31,236
51354206553,fad,72,311
51354221193,fea,199,162
51354228249,bbd,81,21
51354258787,dcd,42,634
51354264525,age,1,210
51354286313,gce,5,56
51354301375,bfa,238,63
51354349126,eab,294,293
51354350041,cce,169,356
51354352160,dcc,218,68
51354359713,ggg,292,33
51354376214,bca,287,74
51354376964,bgf,191,341
51354380974,dbd,239,95
51354386524,egf,56,31
51354387923,ceb,151,235
51354404530,ebb,151,145
51354405207,eee,146,228
51354415548,gfe,257,99
51354443140,ggc,204,131
51354447249,dbd,139,87
51354448986,fgg,245,233
51354464199,bdb,117,23
51354493883,beg,156,47
51354497542,afe,98,30
51354531477,cgg,215,69
51354533583,bab,131,38
51354533851,fdc,236,64
51354538389,fcd,212,24
51354557704,cae,6,65
51354598134,ccc,28,203
51354608481,baf,194,65
51354609502,dda,145,32
51354611538,ced,205,74
51354620364,ddb,118,62
51354622475,ggd,3,40
51354664816,dbc,193,160
51354679097,abg,28,18
51354693276,cgc,224,350
51354710153,cca,165,165
51354714139,bcb,87,144
51354743046,faa,96,231
51354743785,egc,147,315
51354744758,cec,175,59
51354750100,aba,27,64
51354771996,edf,181,74
51354783803,bbe,59,44
51354802443,fbf,18,114
51354805158,bfg,126,151
51354822704,ece,268,155
51354856904,gag,11,192
51354862891,fee,134,5
51354871876,ecd,17,28
51354881433,afc,267,123
51354882969,ddg,263,141
51354907354,gef,216,311
51354907760,cbd,164,31
51354909025,dga,283,315
51354917580,dgb,136,39
51354937768,aga,9,23
51354948113,bca,2,77
51354948982,ffe,91,131
51354954574,ddg,294,148
51354966807,bga,16,40
51354977495,dab,37,174
51354981287,efb,91,95
51355028135,cfc,233,269
51355047250,ggd,107,34
51355077691,dca,160,113
51355094125,cff,69,23
51355136752,ddc,142,90
51355153756,gfb,33,13
51355156251,fed,50,120
51355187387,caa,8,170
51355190105,ede,148,79
51355199368,efa,209,166
51355313495,eaa,287,131
51355322347,cca,43,151
51355340111,fab,258,278
51355341931,cgd,190,17
51355350831,dcc,167,59
51355368135,cdf,240,81
51355373527,fef,194,226
51355383455,bdg,27,385
51355395411,gab,118,27
51355399341,gcb,154,69
51355414900,efc,111,137
51355422541,dac,184,42
51355436158,bfa,207,56
51355445931,ged,79,5
51355452386,bca,256,85
51355460226,eeb,82,202
51355476651,dgf,197,264
51355527513,cdg,210,158
51355542251,bdd,245,45
51355551379,afd,89,74
51355551797,fbg,235,149
51355559128,cdd,168,191
51355569859,cbb,165,215
51355607556,age,250,184
51355609466,cab,48,181
51355609938,ffa,18,454
51355613119,aaa,220,200
51355668107,bea,169,266
51355670696,dba,239,33
51355671237,bdf,105,281
51355672150,add,98,75
51355699947,adb,273,108
51355705672,dae,167,141
51355710475,gbc,59,387
51355718901,gae,9,46
51355720887,gdb,84,196
51355748133,ffd,48,104
51355761005,dbf,29,17
51355807920,dbb,98,262
51355817075,gdg,55,49
51355819033,cga,223,442
51355837856,ecf,86,41
51355863104,eeb,134,236
51355873315,gae,112,50
51355885941,dbg,287,201
51355900443,gab,218,22
51355956551,cfc,8,242
51356013530,dag,105,120
51356021801,dfb,161,257
51356048546,gcd,175,14
51356055813,adc,217,47
51356077513,gce,264,50
51356083020,dgb,171,37
51356093648,gae,118,54
51356093807,gbb,8,456
51356109201,dbg,223,233
51356122948,dda,104,31
51356140081,fad,235,307
51356162160,cde,191,133
51356200708,gda,137,108
51356201860,ccf,69,171
51356206033,acc,275,158
51356237754,edd,266,116
51356251591,ggf,235,14
51356253438,eba,31,141
51356263938,fbg,276,149
51356265529,dgb,276,34
51356269561,gad,143,532
51356280402,bga,292,36
51356283556,dfc,205,18
51356283881,edc,60,111
51356302981,eaf,246,172
51356309333,fff,85,53
51356310692,daf,75,273
51356338937,abf,208,159
51356350976,ade,286,170
51356373605,fba,125,67
51356400411,fcg,252,154
51356423845,ecc,227,496
51356435392,aab,292,78
51356438198,acf,217,281
51356454817,cad,89,195
51356458785,cdg,209,173
51356485988,aeb,12,196
51356486559,acg,214,14
51356504630,cba,240,123
51356517924,gbd,184,138
51356547318,cba,47,131
51356548340,dba,183,33
51356558881,dcg,194,31
51356568006,fce,167,15
51356568567,fdc,229,53
51356610927,acb,251,251
51356616246,efa,201,162
51356627674,bff,132,208
51356637291,cef,17,270
51356639904,aac,238,334
51356650640,ded,94,8
51356672003,aag,146,5
51356719251,cgf,182,181
51356738411,dfe,284,260
51356767801,fda,150,272
51356777851,dbc,190,148
51356777931,afe,281,33
51356783390,afg,68,238
51356787336,gga,267,176
51356795885,bad,147,289
51356807458,cfg,229,180
51356831679,bda,148,333
51356849594,dce,61,61
51356856522,ebf,48,170
51356864894,fab,151,255
51356871186,feg,275,99
51356874598,bed,35,100
51356879718,gag,48,155
51356906261,dad,153,189
51356923746,afa,289,151
51356948760,dfd,273,216
51357009249,fdg,83,42
51357019951,cdc,153,125
51357026166,abf,86,151
51357047840,gaa,116,251
51357049821,cfg,141,178
51357052190,aad,55,59
51357062935,afe,265,27
51357066038,fdf,61,330
51357082675,egg,188,313
51357087325,dff,142,122
51357088549,ebc,54,134
51357091357,bag,179,106
51357097843,eff,65,50
51357105022,abe,100,91
51357108586,fca,298,187
51357156600,cbe,61,243
51357160251,bcg,252,207
51357164365,eed,100,179
51357170321,bde,82,165
51357251191,gdf,43,127
51357278140,acg,224,12
51357300485,cee,69,6
51357306516,eac,91,235
51357318941,gbg,293,190
51357330229,abf,31,147
51357360904,gcb,130,65
51357368743,cdb,58,119
51357369746,fga,61,400
51357390638,ebc,74,124
51357401805,beg,207,39
51357415845,gce,234,49
51357424955,cac,276,85
51357439378,baa,75,11
51357462432,fcf,201,51
51357475486,bfb,58,175
51357518174,fbf,210,109
51357538183,aef,106,5
51357578450,gfg,211,71
51357594725,egd,103,82
51357595632,dfd,164,198
51357603557,gea,61,96
51357610328,adf,225,195
51357616347,efd,98,139
51357618860,bge,173,95
51357643272,egb,75,291
51357652857,fdb,281,280
51357670402,ace,273,23
51357689020,ccd,218,72
51357726517,fac,272,151
51357727330,cfb,97,200
51357734699,dbf,31,17
51357753358,bgf,177,351
51357753654,aeb,129,178
51357774188,dge,48,324
51357775408,ede,152,90
51357846955,ccd,110,75
51357864721,gcf,279,245
51357883446,eba,113,124
51357906733,gac,227,128
51357931157,ddd,200,63
51357946163,ege,95,167
51357955275,ggb,132,126
51357955486,ccg,1,10
51357982686,bab,28,40
51358008405,aee,46,70
51358062103,gac,274,135
51358066116,cba,96,123
51358086370,gga,275,191
51358104481,bae,113,124
51358106189,bfc,268,269
51358110072,afa,56,170
51358117389,fge,151,174
51358118056,gab,75,23
51358125258,egd,161,74
51358139570,ffg,195,108
51358170596,bad,83,309
51358173339,dbe,52,66
51358180784,cga,294,428
51358269208,edc,16,114
51358269999,cea,138,273
51358275968,aec,268,25
51358298109,daf,221,316
51358338366,bgc,4,106
51358343890,abc,5,315
51358347934,cdg,4,147
51358376376,cbb,257,240
51358396917,fbd,75,212
51358402827,ddf,175,150
51358407038,fec,46,155
51358424880,aaa,42,236
51358462784,ffc,28,194
51358465081,dec,232,56
51358466914,eff,122,51
51358468767,agd,235,171
51358471782,cbf,110,106
51358482574,ebg,13,182
51358507665,eed,148,159
51358540256,ggc,183,137
51358571024,gcf,135,249
51358585345,bbb,262,258
51358587616,dda,125,26
51358610986,edf,23,83
51358621033,fgd,121,626
51358631287,bcf,198,57
51358646946,cfa,173,102
51358671593,fda,261,261
51358673182,efg,181,59
51358685546,agg,45,24
51358707048,caf,204,31
51358713687,gfa,195,20
51358715324,gec,299,30
51358722079,fbf,144,103
51358737156,abb,167,7
51358739240,ddc,143,85
51358743078,ebb,106,142
51358763709,fgg,20,260
51358782059,ega,143,232
51358823136,bfe,244,205
51358832798,dca,177,101
51358868355,bgd,165,130
51358890021,egc,274,289
51358902466,gde,23,123
51358906829,ecg,276,43
51358910746,ebd,92,116
51358929364,dcd,259,570
51358936459,dgc,31,516
51358944990,cac,43,85
51358956125,fca,265,183
51358962051,fde,294,85
51358972814,cda,126,19
51358976211,ffd,205,99
51358976245,ebe,176,485
51358979310,eea,171,164
51358993765,bbg,298,437
51358994631,gcf,255,249
51359009106,bfa,299,46
51359011430,gbb,202,373
51359013078,aga,175,21
51359037355,eda,84,162
51359056123,fcd,1,25
51359057194,eae,92,156
51359079441,dbb,149,220
51359082601,dbb,230,211
51359099498,cge,260,8
51359153515,bba,248,271
51359179193,afb,204,133
51359193550,aac,71,374
51359195873,gbf,178,158
51359204743,dbc,41,133
51359220650,dgd,246,286
51359237517,ffg,24,88
51359298163,afc,249,142
51359303499,gff,277,24
51359312019,gbg,98,167
51359343243,fbe,293,5
51359358026,geb,164,183
51359382452,gcc,92,20
51359390189,gdc,272,51
51359391472,bce,136,59
51359392818,cbc,129,58
51359398014,ccb,163,15
51359398209,cad,93,175
51359405091,fae,286,192
51359420723,ccf,219,201
51359472591,bdd,64,46
51359473283,afd,101,60
51359526470,fbc,65,93
51359554680,fag,190,424
51359557528,ggf,104,16
51359593595,dcb,23,311
51359611337,cfe,84,62
51359637627,ffe,97,133
51359659817,dea,84,110
51359688695,aeg,90,467
51359688707,dbg,189,214
51359709710,dbd,178,96
51359716476,cfd,36,141
51359718189,agb,41,105
51359737675,ced,99,71
51359752299,bfa,65,54
51359752380,feb,123,9
51359759753,aff,79,63
51359759966,fgb,201,21
51359773877,aca,24,124
51359776118,bfe,222,180
51359794657,bcd,78,31
51359794886,dgc,2,583
51359795513,eab,10,257
51359796477,bbc,125,76
51359805674,aea,185,21
51359817916,ffb,168,22
51359825133,gbg,141,195
51359828507,deg,175,107
51359842374,fcd,84,21
51359843128,abe,242,88
51359882654,abg,286,21
51359883009,daa,144,204
51359893877,dbe,90,62
51359900585,bfd,48,5
51359907782,efd,64,157
51359914470,agf,216,225
51359914811,bbf,4,345
51359942452,eec,272,19
51359950424,ebe,293,548
51359979683,fee,132,5
51360014427,fcc,164,5
51360019534,fgg,283,247
51360057212,feg,9,84
51360063336,dde,4,95
51360081260,bdf,187,317
51360092484,fbd,265,226
51360096730,eee,294,198
51360107509,gba,213,99
51360110465,dac,196,37
51360113510,acc,27,181
51360117551,bec,73,390
51360119065,gaa,163,278
51360155276,dec,2,45
51360174851,gdg,123,49
51360177756,ddf,117,153
51360222409,aaf,78,84
51360241589,fgd,156,569
51360248215,gfa,158,23
51360255529,bee,67,100
51360260156,bbg,206,402
51360270375,beg,167,44
51360272876,cag,40,82
51360274695,edb,258,5
51360281351,ffc,38,159
51360285485,eef,129,219
51360288690,edg,97,34
51360292076,cee,128,5
51360296021,cgb,184,258
51360298278,ebg,50,194
51360298705,deb,280,75
51360303284,eag,147,218
51360303410,acf,226,266
51360306693,dgg,270,132
51360315238,agf,287,258
51360319727,dda,42,26
51360345619,cfa,108,93
51360349908,cba,263,126
51360351881,cdf,257,95
51360381090,gag,219,164
51360387904,eeg,83,111
51360393272,dcd,200,456
51360441724,dge,160,288
51360449788,cdb,189,121
51360455859,eag,135,255
51360457723,efe,199,189
51360459489,ggg,130,28
51360465846,fec,192,139
51360479285,fgc,296,5
51360492464,bbg,63,361
51360494370,aff,1,59
51360498045,ecb,171,29
51360499140,def,275,51
51360509687,faf,53,77
51360524651,gae,178,45
51360539951,gag,164,139
51360546209,ecb,31,29
51360554903,cbg,266,97
51360558448,ggc,146,123
51360573420,dba,233,38
51360643700,ead,215,93
51360651021,adc,1,49
51360657967,gad,87,537
51360683908,eab,273,223
51360684229,dfd,232,186
51360685734,fef,173,248
51360688697,fdg,118,39
51360760065,cbf,171,90
51360780684,beb,100,165
51360795992,cbg,174,80
51360811016,ecc,124,580
51360815498,fgd,161,665
51360828154,gbe,43,5
51360847498,cdd,15,225
51360890591,gfd,40,101
51360895465,cbd,70,34
51360899985,cca,36,143
51360908661,cda,151,18
51360925316,gce,285,57
51360932769,gac,222,126
51360934599,bcf,171,47
51360934803,ead,146,99
51360940928,gee,160,5
51360946899,ecd,283,31
51360984025,aed,46,99
51361000504,aca,10,138
51361012478,aag,11,5
51361029788,gcg,101,188
51361043046,agc,81,96
51361059752,bea,178,212
51361063659,eab,83,236
51361084516,dgd,215,286
51361090557,fgg,17,232
51361109891,dga,234,305
51361112805,cdg,51,149
51361154997,bdc,137,118
51361248286,ddb,114,50
51361255418,ccg,104,8
51361257064,bcb,245,171
51361259006,cbb,120,235
51361259726,bbe,157,44
51361273759,bff,57,201
51361283974,dde,263,80
51361294649,bcb,296,169
51361296542,fbb,192,141
51361309613,gdd,136,6
51361353466,ggd,210,30
51361382636,bef,92,38
51361383284,adf,86,173
51361393243,fga,181,440
51361423661,dbd,6,110
51361431191,bdc,11,95
51361468575,ada,58,30
51361487977,fgd,78,731
51361495763,ged,265,5
51361523375,dce,32,52
51361564589,gbc,35,340
51361566433,bfd,31,5
51361570135,agd,214,159
51361580614,gcg,65,165
51361604021,bgf,102,298
51361647818,bac,40,125
51361653247,geg,253,354
51361675629,gge,252,8
51361706310,cde,25,129
51361725842,fed,19,114
51361734787,dee,17,174
51361753003,gef,82,307
51361757407,bbc,106,73
51361789965,aed,132,113
51361805941,bgg,252,39
51361820350,gfg,22,73
51361846902,cae,271,52
51361871029,edg,132,28
51361882798,ccd,32,84
51361893948,bdc,217,86
51361897729,dab,192,193
51361909584,gba,74,87
51361919310,bed,113,90
51361919430,bfd,296,5
51361924036,fgf,79,387
51361926956,gdd,179,7
51361937332,cec,188,55
51361945568,gfc,149,162
51361951185,gfe,83,107
51361957121,ede,24,103
51361962180,fga,140,466
51361962685,dgf,268,295
51361967767,gbg,22,167
51361987462,gaf,201,79
51361990341,bag,15,114
51362001487,aab,97,89
51362027048,baa,109,11
51362047788,cgf,102,161
51362091894,fea,248,186
51362099786,fdd,115,331
51362108847,aae,38,102
51362109352,bdc,1,98
51362120159,fcf,230,58
51362135549,acd,136,192
51362151906,fbc,27,86
51362153580,bdd,3,51
51362174292,caa,292,171
51362175090,efb,234,83
51362177071,fff,54,44
51362179578,bab,102,39
51362189834,dcf,211,5
51362193080,eea,4,173
51362210486,eae,86,179
51362258019,fee,113,5
51362275934,aee,172,81
51362296102,eca,9,194
51362299248,dfa,198,27
51362304461,add,4,62
51362310115,gdg,100,49
51362339341,fcd,87,20
51362363863,adg,97,288
51362366392,bfc,144,298
51362368266,faa,232,194
51362378122,dda,109,27
51362384253,aba,82,67
51362431346,acd,278,170
51362435189,fgd,54,657
51362436803,bcb,132,197
51362460816,beb,125,165
51362472161,bcd,152,35
51362477250,eef,189,260
51362502361,dgd,14,334
51362518806,fcb,205,279
51362520900,cab,290,153
51362526076,bgb,286,32
51362536605,gde,294,98
51362562976,gbf,143,150
51362563121,bdg,244,415
51362597127,eeb,53,205
51362602743,fae,156,172
51362632405,fag,28,470
51362635815,eac,156,213
51362652003,fad,3,257
51362661040,cgd,94,16
51362665523,eda,237,137
51362665917,ada,23,35
51362674260,ade,270,197
51362690432,cgg,20,57
51362703853,dab,125,164
51362711528,bde,228,141
51362737953,ceg,78,210
51362757847,faa,65,215
51362762912,bdb,168,26
51362763063,feg,223,84
51362778127,aaf,45,82
51362793628,cfe,249,63
51362804353,fbb,290,132
51362821125,gbd,191,129
51362893126,acc,92,197
51362908523,egf,65,26
51362917147,dee,55,160
51362924878,egg,88,331
51362932964,gce,131,65
51362948268,afa,167,159
51362956680,bcg,279,182
51362958142,bca,291,95
51362976076,ead,109,88
51362977799,bcc,178,43
51362991297,dbc,49,139
51362991739,cgc,202,287
51362997642,gdb,186,217
51363007011,edg,290,26
51363037643,ega,196,187
51363060720,aga,103,22
51363071846,abc,22,352
51363078532,def,2,44
51363079614,gad,57,531
51363104120,ggf,264,15
51363131982,ceb,22,204
51363188646,add,120,55
51363203094,eaa,63,153
51363212744,daa,137,234
51363249412,gdf,17,133
51363256451,ebd,217,119
51363261389,ddg,172,148
51363269405,ceb,18,212
51363278636,bbb,195,276
51363280370,dfc,14,20
51363281041,baf,157,76
51363290473,afc,128,126
51363305097,fec,19,141
51363315107,gca,79,14
51363317388,bbd,25,23
51363318030,dfg,243,29
51363325166,ece,259,151
51363369726,abf,112,161
51363410517,eee,165,170
51363415371,efg,166,69
51363453904,aff,224,59
51363470119,aeg,88,438
51363486828,agf,87,281
51363496509,dbc,58,127
51363499416,bfb,294,159
51363527377,ded,154,7
51363572678,aef,162,5
51363579766,cae,88,54
51363588114,eac,195,217
51363620749,bcf,66,40
51363631987,dbf,41,14
51363634220,fde,270,92
51363662818,bac,240,116
51363689413,gde,190,112
51363704685,abd,296,108
51363728609,aaf,4,70
51363754684,bae,201,125
51363776124,fbg,92,150
51363792413,cfb,74,234
51363800392,cff,203,23
51363809740,edc,8,123
51363825299,egf,261,21
51363836185,bac,283,124
51363879105,fgg,283,227
51363885963,fdb,140,316
51363900491,ccb,5,15
51363911451,gec,62,25
51363919551,agd,8,168
51363921968,fga,239,438
51363996626,dfc,55,19
51364029038,gaa,286,261
51364030327,gcd,256,13
51364042265,ffa,267,531
51364043924,ace,287,25
51364052796,eea,121,171
51364084092,bda,297,333
51364086995,bfa,32,45
51364091851,geg,24,322
51364093418,gfe,283,107
51364096867,dcd,10,497
51364119459,dgf,197,262
51364125304,fba,268,66
51364180174,ffe,93,109
51364181644,cfg,175,158
51364188401,dac,10,31
51364193839,age,263,178
51364215536,ddf,27,168
51364221106,fge,217,189
51364223019,eee,276,181
51364270383,afb,1,143
51364272683,adc,112,56
51364274490,dfe,251,299
51364279376,bbc,59,77
51364288860,cce,125,323
51364314498,dcg,78,28
51364330106,dcc,280,48
51364336835,dbc,269,121
51364384683,ccc,278,186
51364407228,fbb,91,147
51364464245,fdf,251,346
51364474906,gda,216,98
51364487497,dcf,57,5
51364490899,fbf,224,101
51364498864,gee,121,5
51364500648,ccg,276,8
51364502507,gbb,51,436
51364502790,fcc,213,5
51364511612,dab,168,175
51364515000,ecf,106,46
51364517768,aea,218,22
51364519561,bfg,110,151
51364544431,feg,166,90
51364589291,efe,13,189
51364613131,fgd,268,650
51364634007,efc,235,128
51364643740,cff,33,18
51364644445,aee,131,84
51364670784,beg,242,47
51364681052,cfd,228,128
51364685860,aeb,14,178
51364706926,dbg,247,194
51364707895,ggd,27,26
51364725167,ebf,173,173
51364733973,eeg,231,117
51364752469,gec,169,23
51364758330,dfg,230,34
51364762539,ggg,157,28
51364774493,eed,78,152
51364802947,ccc,20,212
51364828219,gdc,54,58
51364858262,afb,279,130
51364877569,gdf,25,158
51364882309,gag,273,158
51364886352,bee,121,114
51364921079,ebc,36,115
51364924648,gfb,33,11
51364942947,dae,260,142
51364952318,gdg,279,56
